"State.Name","Year","Deaths","State_ID","LogDeaths","ExistingPolicy","Law","LawDateforMap","LawDate","LawDateMonth","MedicaidPolicyDate","MedicaidPolicy","MedicaidPolicyDateMonth","AnyPolicyDateforMap","AnyPolicyDate","ExistingPDMP","PhysicianDensity2009","PhysicianDensity2019","PhysicianDensity","Pop2010","Pop2020","Pop2022","AgeAdjDeathRate","AvgTemp","LogAvgTemp","PoliticalLeaning","OpioidPrescribingRate"
"Louisiana",2016,20,18,3.04452243772342,0,1,2017,2018,201708,2018,1,201707,2017,2018,1,25.3,29.2,27.25,4533372,4657749,4590241,905.1,68.1777777777778,4.22211867271683,"Republican",4.013
"Louisiana",2017,27,18,3.3322045101752,0,1,2017,2018,201708,2018,1,201707,2017,2018,1,25.3,29.2,27.25,4533372,4657749,4590241,905.1,68.1777777777778,4.22211867271683,"Republican",4.013
"Louisiana",2018,15,18,2.77258872223978,0,1,2017,2018,201708,2018,1,201707,2017,2018,1,25.3,29.2,27.25,4533372,4657749,4590241,905.1,68.1777777777778,4.22211867271683,"Republican",4.013
"Louisiana",2019,27,18,3.3322045101752,0,1,2017,2018,201708,2018,1,201707,2017,2018,1,25.3,29.2,27.25,4533372,4657749,4590241,905.1,68.1777777777778,4.22211867271683,"Republican",4.013
"Louisiana",2020,76,18,4.34380542185368,0,1,2017,2018,201708,2018,1,201707,2017,2018,1,25.3,29.2,27.25,4533372,4657749,4590241,905.1,68.1777777777778,4.22211867271683,"Republican",4.013
"Louisiana",2021,89,18,4.49980967033027,0,1,2017,2018,201708,2018,1,201707,2017,2018,1,25.3,29.2,27.25,4533372,4657749,4590241,905.1,68.1777777777778,4.22211867271683,"Republican",4.013
"Louisiana",2022,108,18,4.69134788222914,0,1,2017,2018,201708,2018,1,201707,2017,2018,1,25.3,29.2,27.25,4533372,4657749,4590241,905.1,68.1777777777778,4.22211867271683,"Republican",4.013
"Maine",2015,0,19,0,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maine",2016,17,19,2.89037175789616,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maine",2017,19,19,2.99573227355399,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maine",2018,11,19,2.484906649788,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maine",2019,20,19,3.04452243772342,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maine",2020,27,19,3.3322045101752,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maine",2021,27,19,3.3322045101752,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maine",2022,39,19,3.68887945411394,0,1,2017,2017,201701,2018,1,201709,2017,2017,0,31.5,34.5,33,1328361,1362341,1385340,764,42.7666666666667,3.75575898295348,"Democrat",3.926
"Maryland",2015,101,20,4.62497281328427,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Maryland",2016,230,20,5.44241771052179,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Maryland",2017,234,20,5.45958551414416,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Maryland",2018,165,20,5.11198778835654,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Maryland",2019,165,20,5.11198778835654,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Maryland",2020,166,20,5.11799381241676,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Maryland",2021,158,20,5.06890420222023,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Maryland",2022,124,20,4.8283137373023,0,1,2017,2017,201705,2019,1,201807,2017,2017,0,39.9,41,40.45,5773552,6177213,6164660,736.7,56.4666666666667,4.03365049354984,"Democrat",4.582
"Massachusetts",2015,255,21,5.54517744447956,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Massachusetts",2016,266,21,5.58724865840025,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Massachusetts",2017,210,21,5.35185813347607,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Massachusetts",2018,168,21,5.12989871492307,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Massachusetts",2019,151,21,5.02388052084628,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Massachusetts",2020,155,21,5.04985600724954,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Massachusetts",2021,158,21,5.06890420222023,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Massachusetts",2022,131,21,4.88280192258637,1,1,2016,2016,201603,2016,1,201603,2016,2016,1,43.3,47.9,45.6,6547629,7029949,6981974,686.4,49.9666666666667,3.91135611644044,"Democrat",3
"Michigan",2015,169,22,5.13579843705026,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Michigan",2016,224,22,5.41610040220442,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Michigan",2017,227,22,5.42934562895444,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Michigan",2018,209,22,5.34710753071747,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Michigan",2019,151,22,5.02388052084628,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Michigan",2020,203,22,5.31811999384422,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Michigan",2021,166,22,5.11799381241676,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Michigan",2022,148,22,5.00394630594546,0,1,2018,2019,201807,0,0,0,2018,2019,0,28.8,33.3,31.05,9883640,10077325,10034113,808.2,46.0222222222222,3.82912437162526,"Swing State",5.059
"Minnesota",2015,18,23,2.94443897916644,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Minnesota",2016,58,23,4.07753744390572,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Minnesota",2017,67,23,4.21950770517611,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Minnesota",2018,51,23,3.95124371858143,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Minnesota",2019,105,23,4.66343909411207,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Minnesota",2020,118,23,4.77912349311153,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Minnesota",2021,144,23,4.97673374242057,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Minnesota",2022,152,23,5.03043792139244,0,1,2017,2017,201707,0,0,0,2017,2017,1,28.9,32.5,30.7,5303925,5706504,5717184,669.8,42.3444444444444,3.7458372305436,"Swing State",3.67
"Mississippi",2015,0,24,0,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Mississippi",2016,0,24,0,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Mississippi",2017,0,24,0,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Mississippi",2018,0,24,0,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Mississippi",2019,15,24,2.77258872223978,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Mississippi",2020,31,24,3.46573590279973,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Mississippi",2021,53,24,3.98898404656427,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Mississippi",2022,45,24,3.8286413964891,0,1,2018,2019,201810,2020,1,201908,2018,2019,1,18.2,20.6,19.4,2967297,2961288,2940057,985.6,65.4,4.18052225846315,"Republican",4.587
"Missouri",2015,92,25,4.53259949315326,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Missouri",2016,137,25,4.92725368515721,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Missouri",2017,140,25,4.94875989037817,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Missouri",2018,186,25,5.23110861685459,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Missouri",2019,148,25,5.00394630594546,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Missouri",2020,138,25,4.93447393313069,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Missouri",2021,170,25,5.14166355650266,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Missouri",2022,189,25,5.24702407216049,1,1,2018,2019,201808,0,0,0,2018,2019,0,26.1,29.8,27.95,5988927,6154920,6177957,837.6,56.1222222222222,4.02753185213779,"Republican",4.052
"Nebraska",2015,0,26,0,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nebraska",2016,0,26,0,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nebraska",2017,0,26,0,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nebraska",2018,0,26,0,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nebraska",2019,0,26,0,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nebraska",2020,15,26,2.77258872223978,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nebraska",2021,21,26,3.09104245335832,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nebraska",2022,15,26,2.77258872223978,0,1,2018,2019,201807,2017,1,201610,2016,2017,0,25,27.2,26.1,1826341,1961489,1967923,737.7,50.0777777777778,3.91357735236038,"Republican",3.951
"Nevada",2015,26,27,3.29583686600433,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"Nevada",2016,31,27,3.46573590279973,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"Nevada",2017,38,27,3.66356164612965,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"Nevada",2018,0,27,0,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"Nevada",2019,44,27,3.80666248977032,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"Nevada",2020,119,27,4.78749174278205,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"Nevada",2021,87,27,4.47733681447821,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"Nevada",2022,64,27,4.17438726989564,0,1,2018,2018,201801,2017,1,201705,2017,2017,1,19.8,21.8,20.8,2700551,3104624,3177772,777.7,51.7111111111111,3.94567267353197,"Swing State",6.046
"New Hampshire",2015,46,28,3.85014760171006,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Hampshire",2016,52,28,3.97029191355212,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Hampshire",2017,40,28,3.71357206670431,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Hampshire",2018,26,28,3.29583686600433,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Hampshire",2019,32,28,3.49650756146648,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Hampshire",2020,21,28,3.09104245335832,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Hampshire",2021,22,28,3.13549421592915,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Hampshire",2022,14,28,2.70805020110221,0,1,2017,2017,201701,2016,1,201606,2016,2016,1,29.2,33.2,31.2,1316470,1377518,1395231,719.1,45.1222222222222,3.80937485735603,"Democrat",3.225
"New Jersey",2015,144,29,4.97673374242057,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Jersey",2016,243,29,5.4971682252932,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Jersey",2017,308,29,5.73334127689775,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Jersey",2018,333,29,5.8111409929767,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Jersey",2019,208,29,5.34233425196481,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Jersey",2020,215,29,5.37527840768417,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Jersey",2021,201,29,5.30826769740121,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Jersey",2022,136,29,4.91998092582813,0,1,2017,2017,201705,0,0,0,2017,2017,1,32.5,34.6,33.55,8791894,9289031,9261699,700.3,54.7222222222222,4.00226988327592,"Democrat",3.309
"New Mexico",2015,20,30,3.04452243772342,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New Mexico",2016,44,30,3.80666248977032,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New Mexico",2017,17,30,2.89037175789616,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New Mexico",2018,32,30,3.49650756146648,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New Mexico",2019,42,30,3.76120011569356,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New Mexico",2020,56,30,4.04305126783455,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New Mexico",2021,87,30,4.47733681447821,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New Mexico",2022,82,30,4.4188406077966,0,0,0,0,0,0,0,0,0,0,1,24.1,25.9,25,2059179,2117527,2113344,788.6,55.3555555555556,4.01377702549186,"Democrat",4.759
"New York",2015,343,31,5.8406416573734,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"New York",2016,524,31,6.26339826259162,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"New York",2017,445,31,6.10031895202006,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"New York",2018,364,31,5.89989735358249,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"New York",2019,318,31,5.76519110278484,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"New York",2020,448,31,6.10702288774225,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"New York",2021,358,31,5.88332238848828,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"New York",2022,340,31,5.83188247728352,0,1,2016,2017,201607,0,0,0,2016,2017,1,37.3,39.9,38.6,19378102,20201230,19677151,659.1,46.8888888888889,3.84778073669979,"Democrat",2.169
"North Carolina",2015,128,32,4.85981240436167,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Carolina",2016,227,32,5.42934562895444,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Carolina",2017,326,32,5.78996017089725,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Carolina",2018,270,32,5.6021188208797,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Carolina",2019,245,32,5.50533153593236,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Carolina",2020,356,32,5.87773578177964,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Carolina",2021,361,32,5.89164421182577,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Carolina",2022,379,32,5.94017125272043,0,1,2018,2018,201801,2018,1,201708,2017,2018,1,25,27.5,26.25,9535483,10439414,10698973,793.8,60.6222222222222,4.10466152919303,"Swing State",4.517
"North Dakota",2015,0,33,0,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"North Dakota",2016,0,33,0,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"North Dakota",2017,0,33,0,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"North Dakota",2018,0,33,0,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"North Dakota",2019,0,33,0,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"North Dakota",2020,0,33,0,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"North Dakota",2021,12,33,2.56494935746154,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"North Dakota",2022,16,33,2.83321334405622,0,0,0,0,0,0,0,0,0,0,1,25.1,25.5,25.3,672591,779091,779261,723.6,41.6777777777778,3.72996807975162,"Republican",4.186
"Ohio",2015,358,34,5.88332238848828,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Ohio",2016,498,34,6.21260609575152,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Ohio",2017,505,34,6.22653666928747,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Ohio",2018,346,34,5.84932477994686,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Ohio",2019,312,34,5.74620319054015,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Ohio",2020,379,34,5.94017125272043,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Ohio",2021,301,34,5.71042701737487,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Ohio",2022,297,34,5.6970934865054,0,1,2017,2018,201708,0,0,0,2017,2018,1,28.3,31.9,30.1,11536504,11799374,11756058,860.7,52.7111111111111,3.9648262703473,"Swing State",3.581
"Oklahoma",2015,0,35,0,0,1,2018,2019,201811,0,0,0,2018,2019,1,21,22.6,21.8,3751351,3959346,4019800,915.9,61.0222222222222,4.1112380965576,"Republican",5.627
